<<<<<<< HEAD:R/data/WIP/LM_CVA.csv
"","LM1x","LM2x","LM3x","LM4x","LM5x","LM6x","LM7x","LM8x","LM9x","LM1y","LM2y","LM3y","LM4y","LM5y","LM6y","LM7y","LM8y","LM9y","Genus"
"31",0.470950771377052,0.296810176692194,0.00803561979787933,-0.157990693165201,-0.35837521385693,-0.417788660919108,-0.0581320894207486,0.0527417921701532,0.163748297324708,0.202994897061426,0.205713871339247,0.147197461951914,0.155687356363092,0.0358468690576718,0.0294756300428184,-0.18462218538663,-0.270287941564129,-0.322005958865409,"Apis"
"32",0.482082825400231,0.303911916236122,0.00044037525737612,-0.15456811072615,-0.367295907346473,-0.442048495429249,-0.0355632300058461,0.0576809040764686,0.155359722537522,0.191480497818951,0.191533315229175,0.134288692779604,0.149949468097935,0.0351904276401118,0.0215030215444193,-0.16192569244148,-0.256910466268224,-0.30510926440049,"Apis"
"33",0.483011587435289,0.30456108560298,0.00697385154961878,-0.167370729305472,-0.356872075246055,-0.449500776275115,-0.0385326616344203,0.0579727330242372,0.159756984848936,0.19038779937904,0.185006142618238,0.139848659788145,0.144812811920439,0.0385810858208167,0.0189762611182696,-0.15927784701147,-0.251680797103976,-0.306654116529503,"Apis"
"34",0.48356347674985,0.294455184639624,0.00362054516857765,-0.166399818504571,-0.354891427055486,-0.436943798952915,-0.0410045240047216,0.0580598372642853,0.159540524695358,0.196471435779082,0.189927023212969,0.143388937278415,0.147628060523229,0.0422054895351352,0.0233782916933073,-0.165959724870479,-0.265155374185492,-0.311884138966167,"Apis"
"35",0.452302879101983,0.394697585314829,-0.103904255900163,-0.198045222362538,-0.382859716289859,-0.436165787018697,0.0241031271036619,0.0872178623881775,0.162653527662603,0.123269041151859,0.205099179107359,0.10464823180254,0.129872482894336,0.0246397549682045,0.0471214109313249,-0.105979294062863,-0.230639407944715,-0.298031398848047,"Bombus"
"36",0.464475368959844,0.420447738330933,-0.103257598249017,-0.214082090649697,-0.370462089451857,-0.440361505753618,0.0202683954021634,0.0755863281824966,0.147385453228752,0.11780932667301,0.221610309535395,0.0934135768999395,0.110209630060909,0.022378376008595,0.0383266216223153,-0.0953441912195048,-0.220429752784103,-0.287973896796555,"Bombus"
"37",0.448291794039524,0.389125305087143,-0.0903040782250741,-0.196828258524496,-0.371156358666802,-0.448663852671243,0.0158737205142896,0.0806255100933909,0.173036218353267,0.120347573987091,0.214156934420689,0.100722642433755,0.126369898074141,0.0252319371424616,0.0497556510042941,-0.104302074395381,-0.230343506033261,-0.30193905663379,"Bombus"
"38",0.452361951440933,0.375585988474749,-0.108654058885853,-0.214616275605429,-0.359868687613072,-0.430629193715848,0.0210460244133895,0.085958818316138,0.178815433174993,0.126335907758624,0.218235892965258,0.0929074308268749,0.128539653625281,0.0442314833142336,0.0645977517940382,-0.123665922056632,-0.25068090164034,-0.300501296587339,"Bombus"
"39",0.454138170358741,0.37933794985098,-0.106354408560399,-0.213289790541186,-0.372560573468374,-0.44096386206287,0.0314688533529096,0.0915026509203086,0.176721010149891,0.11364812186362,0.2076452445142,0.0985727927991484,0.12692706540061,0.0328516965411696,0.0580328240189827,-0.101394663607583,-0.226199142705384,-0.310083938824763,"Bombus"
"40",0.454303814249705,0.373630642778357,-0.0959091667024145,-0.207303232609782,-0.372284424358919,-0.443691358125221,0.0253349773733907,0.0875947442628505,0.178324003132033,0.118797164787341,0.208001729222923,0.100804402545735,0.125708084484548,0.0324650889638718,0.0586245296881855,-0.106975989141836,-0.23196546451397,-0.305459546036798,"Bombus"
