,catalogNumber,LM1x,LM2x,LM3x,LM4x,LM5x,LM6x,LM7x,LM8x,LM9x,LM1y,LM2y,LM3y,LM4y,LM5y,LM6y,LM7y,LM8y,LM9y,Species,Genus,Subfamily,Family,Sex,Collection
84,UCSB_IZC00010460_R,0.442456158,0.375384064,-0.112341416,-0.204097599,-0.36317244,-0.430885687,0.019667045,0.090643435,0.18234644,0.112789274,0.221498468,0.109755628,0.133972063,0.039751991,0.060413019,-0.120390848,-0.250452021,-0.307337576,Bombus californicus,Bombus,Apinae,Apidae,Female,UCSB
85,UCSB_IZC00010478_L,0.443979392,0.382563897,-0.105660099,-0.216167238,-0.364592297,-0.42065785,0.020766538,0.087036841,0.172730815,0.126780465,0.224435706,0.095343036,0.128396094,0.042691324,0.063513812,-0.115813062,-0.251578204,-0.31376917,Bombus californicus,Bombus,Apinae,Apidae,Female,UCSB
86,UCSB_IZC00010478_R,0.447628904,0.375757863,-0.097789573,-0.216539665,-0.363598271,-0.43504378,0.02750602,0.081090413,0.180988089,0.121111038,0.216235069,0.097185568,0.127909128,0.040523345,0.061959333,-0.109897135,-0.247475975,-0.307550371,Bombus californicus,Bombus,Apinae,Apidae,Female,UCSB
87,UCSB_IZC00010479_L,0.473816198,0.299639773,0.030641952,-0.176421394,-0.361668355,-0.44025329,-0.051466001,0.057950994,0.167760124,0.185207314,0.198968325,0.14371464,0.138946398,0.040942856,0.026453347,-0.163860184,-0.25934526,-0.311027437,Apis mellifera,Apis,Apinae,Apidae,Female,UCSB
88,UCSB_IZC00010479_R,0.479547368,0.30210354,0.03446967,-0.179578447,-0.375109586,-0.435654896,-0.049269924,0.053600454,0.169891821,0.191178613,0.191426611,0.135856266,0.13222227,0.03613848,0.033283553,-0.159262458,-0.253669656,-0.307173679,Apis mellifera,Apis,Apinae,Apidae,Female,UCSB
89,UCSB_IZC00010507_L,0.47642378,0.294893937,0.011702613,-0.158885398,-0.364247407,-0.44520445,-0.039889171,0.063593879,0.161612217,0.184902511,0.190954815,0.141945378,0.152005556,0.03841426,0.021478271,-0.155172239,-0.261057873,-0.313470678,Apis mellifera,Apis,Apinae,Apidae,Female,UCSB
90,UCSB_IZC00010507_R,0.477716677,0.295244642,0.007536882,-0.153501264,-0.364625373,-0.442980184,-0.042569327,0.060404872,0.162773075,0.185691544,0.193468397,0.139302888,0.154887361,0.035212272,0.022181686,-0.15495946,-0.262184567,-0.31360012,Apis mellifera,Apis,Apinae,Apidae,Female,UCSB
91,UCSB_IZC00010508_L,0.489383297,0.285205276,0.018539048,-0.154055019,-0.359039651,-0.434727041,-0.052311558,0.052695392,0.154310256,0.20924224,0.189387215,0.142726536,0.148933363,0.035120307,0.025286323,-0.168283136,-0.263309317,-0.319103531,Apis mellifera,Apis,Apinae,Apidae,Female,UCSB
92,UCSB_IZC00010508_R,0.492851316,0.291843272,0.012253489,-0.160834559,-0.35897437,-0.430876277,-0.051438092,0.051005957,0.154169262,0.20262151,0.194147151,0.139799157,0.147031452,0.035452981,0.024010532,-0.168513049,-0.25927865,-0.315271084,Apis mellifera,Apis,Apinae,Apidae,Female,UCSB
93,UCSB_IZC00010536_L,0.48347495,0.310312735,0.014059186,-0.148884285,-0.360097906,-0.422340874,-0.05723429,0.040918524,0.13979196,0.216267846,0.208257844,0.13698607,0.143852798,0.025759318,0.024562898,-0.171015681,-0.265758801,-0.318912292,Apis mellifera,Apis,Apinae,Apidae,Female,UCSB
94,UCSB_IZC00010536_R,0.494768524,0.304599558,0.00980076,-0.149551276,-0.357793745,-0.427303626,-0.057231418,0.039453884,0.143257339,0.215754264,0.19968912,0.136468679,0.141779899,0.028132072,0.021853096,-0.167856078,-0.261126141,-0.314694911,Apis mellifera,Apis,Apinae,Apidae,Female,UCSB
95,UCSB_IZC00010537_L,0.486472728,0.300473521,-0.007520506,-0.162157534,-0.35663161,-0.424015404,-0.043138526,0.051732117,0.154785215,0.203628665,0.195332098,0.137886548,0.1458432,0.035440942,0.029890768,-0.157387372,-0.269202437,-0.321432412,Apis mellifera,Apis,Apinae,Apidae,Female,UCSB
96,UCSB_IZC00010537_R,0.482667437,0.303439574,-0.001822351,-0.163598334,-0.356845298,-0.425641566,-0.043891119,0.051430732,0.154260926,0.197540004,0.204180256,0.137148576,0.143726069,0.037970097,0.027860481,-0.162522698,-0.26602081,-0.319881976,Apis mellifera,Apis,Apinae,Apidae,Female,UCSB
97,UCSB_IZC00010546_L,0.453764932,0.370125894,-0.131414643,-0.210918838,-0.350181953,-0.431689392,0.024063996,0.089931419,0.186318586,0.122497984,0.216202096,0.093310835,0.128123654,0.052396766,0.068291409,-0.118874475,-0.250815099,-0.31113317,Bombus californicus,Bombus,Apinae,Apidae,Female,UCSB
98,UCSB_IZC00010546_R,0.447614234,0.370437134,-0.121897612,-0.219008996,-0.35285909,-0.426255478,0.027467055,0.089594028,0.184908725,0.124171984,0.216833939,0.09709843,0.128361343,0.056338728,0.065893759,-0.118023327,-0.254654024,-0.316020832,Bombus californicus,Bombus,Apinae,Apidae,Female,UCSB
99,UCSB_IZC00010554_L,0.483516468,0.292983069,0.00149553,-0.153964962,-0.366791555,-0.444317859,-0.041392155,0.054377436,0.174094028,0.180430694,0.189484019,0.143820514,0.150076991,0.037630772,0.025014697,-0.169059784,-0.253427023,-0.303970878,Apis mellifera,Apis,Apinae,Apidae,Female,UCSB
100,UCSB_IZC00010554_R,0.476869517,0.296836751,0.014137052,-0.147089241,-0.355142886,-0.46852902,-0.040754607,0.055436383,0.168236051,0.177349803,0.189501428,0.144780649,0.151951529,0.041912953,0.011418865,-0.168026434,-0.247982018,-0.300906775,Apis mellifera,Apis,Apinae,Apidae,Female,UCSB
101,UCSB_IZC00010556_L,0.476522655,0.304630621,0.003730257,-0.159981765,-0.360612486,-0.43722046,-0.046649886,0.060079078,0.159501985,0.188290011,0.199346697,0.139624627,0.148516239,0.033379805,0.028706203,-0.167148191,-0.259125025,-0.311590368,Apis mellifera,Apis,Apinae,Apidae,Female,UCSB
102,UCSB_IZC00010556_R,0.476420933,0.301466243,0.005062567,-0.156137228,-0.354136676,-0.455249126,-0.041183463,0.064510894,0.159245856,0.186919983,0.188807555,0.140504241,0.149792352,0.040410952,0.019762786,-0.161402746,-0.253009894,-0.311785229,Apis mellifera,Apis,Apinae,Apidae,Female,UCSB
103,UCSB_IZC00010847_L,0.473493616,0.2927272,0.007830583,-0.175482837,-0.356775016,-0.428576578,-0.03460084,0.057126614,0.164257257,0.194381961,0.197012681,0.143980061,0.144059247,0.044185183,0.032855295,-0.159498546,-0.266069932,-0.330905949,Apis mellifera,Apis,Apinae,Apidae,Female,UCSB
104,UCSB_IZC00010847_R,0.47216678,0.296336356,0.011610365,-0.179395382,-0.351056845,-0.431205477,-0.038472676,0.058028542,0.161988339,0.192823173,0.197877505,0.146882146,0.144791987,0.046021649,0.02656125,-0.158501069,-0.265401861,-0.33105478,Apis mellifera,Apis,Apinae,Apidae,Female,UCSB
105,UCSB_IZC00010881_L,0.466448912,0.285763182,0.031236856,-0.147659204,-0.344984604,-0.451024578,-0.043299429,0.047795638,0.155723226,0.195866701,0.201307295,0.157346522,0.162376374,0.040890825,0.007751282,-0.167397356,-0.271323795,-0.326817847,Apis mellifera,Apis,Apinae,Apidae,Female,UCSB
106,UCSB_IZC00010881_R,0.462603722,0.284334136,0.033139883,-0.156956293,-0.348658587,-0.437003882,-0.047002259,0.050651882,0.158891399,0.20029193,0.201166254,0.162129714,0.16109212,0.038419274,0.01731221,-0.171495418,-0.274689177,-0.334226906,Apis mellifera,Apis,Apinae,Apidae,Female,UCSB
107,UCSB_IZC00010896_L,0.478728663,0.317795125,-0.10093174,-0.179667987,-0.348232438,-0.412502742,-0.039655261,0.083480905,0.200985474,0.150979972,0.205339162,0.12198247,0.151628693,0.049587675,0.060702954,-0.170599647,-0.263304544,-0.306316735,Xylocopa tabaniformis orpifex,Xylocopa,Xylocopinae,Apidae,Female,UCSB
108,UCSB_IZC00010896_R,0.47954092,0.315390926,-0.103066157,-0.178783892,-0.348638967,-0.410732046,-0.036257459,0.08174203,0.200804646,0.156720215,0.202826705,0.122489527,0.146764286,0.048830238,0.065420552,-0.165474153,-0.265922146,-0.311655223,Xylocopa tabaniformis orpifex,Xylocopa,Xylocopinae,Apidae,Female,UCSB
109,UCSB_IZC00012184_L,0.468942192,0.302115246,-0.100627908,-0.174614792,-0.353021897,-0.408244406,-0.032664223,0.083487635,0.214628152,0.15288649,0.199832408,0.130045438,0.160040556,0.053512406,0.067689,-0.176288313,-0.273291747,-0.314426239,Xylocopa tabaniformis orpifex,Xylocopa,Xylocopinae,Apidae,Female,UCSB
110,UCSB_IZC00012184_R,0.469302084,0.3027118,-0.104946646,-0.176048719,-0.352658817,-0.405947096,-0.032693582,0.083653605,0.21662737,0.151327064,0.200623956,0.129560935,0.160715594,0.050984478,0.071275353,-0.176228083,-0.274390947,-0.313868349,Xylocopa tabaniformis orpifex,Xylocopa,Xylocopinae,Apidae,Female,UCSB
111,UCSB_IZC00012193_L,0.482147624,0.310733534,-0.101877555,-0.188864319,-0.352326825,-0.41010705,-0.032233223,0.08159731,0.210930505,0.144146318,0.202188162,0.122292874,0.147781775,0.053247048,0.063611075,-0.160976668,-0.264211045,-0.308079539,Xylocopa tabaniformis orpifex,Xylocopa,Xylocopinae,Apidae,Female,UCSB
112,UCSB_IZC00012193_R,0.486498951,0.309770248,-0.101473366,-0.188597273,-0.342620096,-0.414575843,-0.03461157,0.079509351,0.206099596,0.14833715,0.205020952,0.122238428,0.142244057,0.052539229,0.064752759,-0.161259554,-0.264696019,-0.309177001,Xylocopa tabaniformis orpifex,Xylocopa,Xylocopinae,Apidae,Female,UCSB
113,UCSB_IZC00012195_L,0.470820501,0.307021464,-0.101429888,-0.179766217,-0.349232264,-0.415794664,-0.039573798,0.094422846,0.213532022,0.146050694,0.194283553,0.13283098,0.157509952,0.052133346,0.064356421,-0.167607735,-0.270385087,-0.309172125,Xylocopa tabaniformis orpifex,Xylocopa,Xylocopinae,Apidae,Female,UCSB
